code,title,tax_type,category,asset_tax_category,url,source_index_url,source_h2,source_h3,markdown_path,law_basis_date,fetch_status,error
4102,相続税がかかる場合,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4102.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4102_相続税がかかる場合.md,令和7年4月1日現在法令等,ok,
4103,相続時精算課税の選択,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4103.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4103_相続時精算課税の選択.md,令和7年4月1日現在法令等,ok,
4105,相続税がかかる財産,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4105.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4105_相続税がかかる財産.md,令和7年4月1日現在法令等,ok,
4108,相続税がかからない財産,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4108.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4108_相続税がかからない財産.md,令和7年4月1日現在法令等,ok,
4111,交通事故の損害賠償金,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4111.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4111_交通事故の損害賠償金.md,令和7年4月1日現在法令等,ok,
4114,相続税の課税対象になる死亡保険金,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4114.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4114_相続税の課税対象になる死亡保険金.md,令和7年4月1日現在法令等,ok,
4117,相続税の課税対象になる死亡退職金,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4117.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4117_相続税の課税対象になる死亡退職金.md,令和7年4月1日現在法令等,ok,
4120,弔慰金を受け取ったときの取扱い,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4120.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4120_弔慰金を受け取ったときの取扱い.md,令和7年4月1日現在法令等,ok,
4123,相続税等の課税対象になる年金受給権,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4123.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4123_相続税等の課税対象になる年金受給権.md,令和7年4月1日現在法令等,ok,
4124,相続した事業の用や居住の用の宅地等の価額の特例（小規模宅地等の特例）,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4124.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4124_相続した事業の用や居住の用の宅地等の価額の特例（小規模宅地等の特例）.md,令和7年4月1日現在法令等,ok,
4126,相続財産から控除できる債務,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4126.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4126_相続財産から控除できる債務.md,令和7年4月1日現在法令等,ok,
4129,相続財産から控除できる葬式費用,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4129.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4129_相続財産から控除できる葬式費用.md,令和7年4月1日現在法令等,ok,
4132,相続人の範囲と法定相続分,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4132.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4132_相続人の範囲と法定相続分.md,令和7年4月1日現在法令等,ok,
4138,相続人が外国に居住しているとき,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4138.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4138_相続人が外国に居住しているとき.md,令和7年4月1日現在法令等,ok,
4141,相続財産を公益法人などに寄附したとき,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4141.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4141_相続財産を公益法人などに寄附したとき.md,令和7年4月1日現在法令等,ok,
4143,特定の一般社団法人等に対する課税,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4143.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4143_特定の一般社団法人等に対する課税.md,令和7年4月1日現在法令等,ok,
4147,農業相続人が農地等を相続した場合の納税猶予の特例,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4147.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4147_農業相続人が農地等を相続した場合の納税猶予の特例.md,令和7年4月1日現在法令等,ok,
4148,非上場株式等についての相続税の納税猶予及び免除の特例等（法人版事業承継税制）,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4148.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4148_非上場株式等についての相続税の納税猶予及び免除の特例等（法人版事業承継税制）.md,令和7年4月1日現在法令等,ok,
4149,山林を相続した場合の納税猶予の特例,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4149.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4149_山林を相続した場合の納税猶予の特例.md,令和7年4月1日現在法令等,ok,
4150,医療法人の持分についての相続税の納税猶予の特例,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4150.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4150_医療法人の持分についての相続税の納税猶予の特例.md,令和7年4月1日現在法令等,ok,
4152,相続税の計算,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4152.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4152_相続税の計算.md,令和7年4月1日現在法令等,ok,
4153,個人の事業用資産についての相続税の納税猶予及び免除,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4153.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4153_個人の事業用資産についての相続税の納税猶予及び免除.md,令和7年4月1日現在法令等,ok,
4154,特定の美術品についての相続税の納税猶予及び免除,相続税,相続と税金,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4154.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続と税金,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4154_特定の美術品についての相続税の納税猶予及び免除.md,令和7年4月1日現在法令等,ok,
4155,相続税の税率,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4155.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4155_相続税の税率.md,令和7年4月1日現在法令等,ok,
4157,相続税額の2割加算,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4157.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4157_相続税額の2割加算.md,令和7年4月1日現在法令等,ok,
4158,配偶者の税額の軽減,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4158.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4158_配偶者の税額の軽減.md,令和7年4月1日現在法令等,ok,
4161,贈与財産の加算と税額控除（暦年課税）,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4161.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4161_贈与財産の加算と税額控除（暦年課税）.md,令和7年4月1日現在法令等,ok,
4164,未成年者の税額控除,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4164.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4164_未成年者の税額控除.md,令和7年4月1日現在法令等,ok,
4167,障害者の税額控除,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4167.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4167_障害者の税額控除.md,令和7年4月1日現在法令等,ok,
4168,相次相続控除,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4168.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4168_相次相続控除.md,令和7年4月1日現在法令等,ok,
4170,相続人の中に養子がいるとき,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4170.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4170_相続人の中に養子がいるとき.md,令和7年4月1日現在法令等,ok,
4173,代償分割が行われた場合の相続税の課税価格の計算,相続税,相続税の計算と税額控除,相続税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/sozoku/4173.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,相続税,相続税の計算と税額控除,data/markdown/nta_taxanswer_asset_tax/01_inheritance_tax/4173_代償分割が行われた場合の相続税の課税価格の計算.md,令和7年4月1日現在法令等,ok,
